221
-1	0	1632	96	160	16
-1	0	1568	128	64	16
-1	0	1792	128	192	16
-1	0	1536	160	32	16
-1	0	1504	192	32	16
-1	0	1824	192	160	16
-1	0	2000	192	16	16
-1	0	1312	208	16	16
-1	0	1344	208	160	16
-1	0	1872	288	16	16
-1	0	1904	288	112	16
-1	0	1312	336	32	16
-1	0	1472	336	32	16
-1	0	1888	384	32	16
-1	0	1952	384	32	16
-1	0	1344	400	128	16
-1	0	1328	448	16	16
-1	0	1824	448	64	16
-1	0	1904	448	16	16
-1	0	1888	544	32	16
-1	0	2000	544	32	16
-1	0	1472	576	32	16
-1	0	1440	608	32	16
-1	0	1904	624	32	16
-1	0	2000	624	32	16
-1	0	1312	640	64	16
-1	0	1408	640	32	16
-1	0	1376	688	112	16
-1	0	1840	688	80	16
-1	0	1920	704	128	16
-1	0	1312	784	32	16
-1	0	1472	784	32	16
-1	0	2304	784	784	16
-1	0	2304	800	784	16
-1	0	1408	816	32	16
-1	0	1312	832	32	16
-1	0	1360	832	16	16
-1	0	1472	832	32	16
-1	0	1824	880	32	16
-1	0	2208	880	912	16
-1	0	2304	896	784	16
-1	0	1312	912	176	16
-1	0	1856	912	352	16
-1	0	3120	912	208	16
-1	0	1376	1024	16	16
-1	0	1424	1024	80	16
-1	0	1040	1072	32	16
-1	0	1120	1088	64	16
-1	0	1216	1104	32	16
-1	0	1376	1104	48	16
-1	0	1088	1120	32	16
-1	0	1456	1120	16	16
-1	0	1248	1136	32	16
-1	0	960	1152	128	16
-1	0	1280	1152	176	16
-1	0	832	1168	128	16
-1	0	816	1280	80	16
-1	0	816	1328	16	16
-1	0	848	1328	112	16
-1	0	816	1408	64	16
-1	0	912	1408	64	16
-1	0	960	1488	32	16
-1	0	928	1520	32	16
-1	0	896	1552	16	16
-1	0	800	1616	32	16
-1	0	832	1648	16	16
-1	0	896	1648	80	16
-1	0	928	1728	64	16
-1	0	896	1760	32	16
-1	0	864	1792	32	16
-1	0	864	1984	16	16
-1	0	912	1984	80	16
-1	0	0	2016	80	16
-1	0	96	2016	64	16
-1	0	176	2016	16	16
-1	0	224	2016	112	16
-1	0	352	2016	64	16
-1	0	432	2016	16	16
-1	0	480	2016	32	16
-1	0	528	2032	32	16
-1	0	608	2048	64	16
-1	0	704	2064	32	16
-1	0	864	2064	48	16
-1	0	576	2080	32	16
-1	0	944	2080	16	16
-1	0	736	2096	32	16
-1	0	0	2112	576	16
-1	0	768	2112	176	16
-2	2	1984	192	16	16
-2	2	1328	208	16	16
-2	2	1984	208	16	16
-2	2	1328	224	16	16
-2	2	1984	224	16	16
-2	2	1328	240	16	16
-2	2	1984	240	16	16
-2	2	1328	256	16	16
-2	2	1984	256	16	16
-2	2	1328	272	16	16
