27
3	1	239	319	16	16	BatDiscoverSpaceX	80	BatDiscoverSpaceY	336	BatDiscoverSpaceWidth	48	BatDiscoverSpaceHeight	16	BatDiscoverSpaceDirection	1
10	1	67	627	16	30
10	1	177	624	16	30
10	1	-80	374	16	30
-1	0	1	449	46	15
-1	0	65	448	191	15
-1	0	1	353	127	14
-1	0	129	384	46	16
-1	0	1	562	222	14
-1	0	97	529	32	16
-1	0	39	485	0	0
-1	0	257	561	31	15
-1	0	320	560	161	16
-1	0	449	625	31	15
-1	0	481	593	30	15
-1	0	320	368	32	16
-1	0	353	385	46	14
-1	0	321	449	46	14
-1	0	384	449	129	15
-1	0	416	352	96	15
-1	0	480	288	33	15
3	1	238	368	16	16	BatDiscoverSpaceX	128	BatDiscoverSpaceY	371	BatDiscoverSpaceWidth	47	BatDiscoverSpaceHeight	12	BatDiscoverSpaceDirection	1
3	1	10	430	16	16	BatDiscoverSpaceX	8	BatDiscoverSpaceY	417	BatDiscoverSpaceWidth	247	BatDiscoverSpaceHeight	30	BatDiscoverSpaceDirection	-1
3	1	10	368	16	16	BatDiscoverSpaceX	128	BatDiscoverSpaceY	371	BatDiscoverSpaceWidth	47	BatDiscoverSpaceHeight	12	BatDiscoverSpaceDirection	-1
3	1	3	318	16	16	BatDiscoverSpaceX	80	BatDiscoverSpaceY	336	BatDiscoverSpaceWidth	48	BatDiscoverSpaceHeight	16	BatDiscoverSpaceDirection	-1
-1	0	-15	284	0	0
3	1	239	428	16	16	BatDiscoverSpaceX	8	BatDiscoverSpaceY	417	BatDiscoverSpaceWidth	247	BatDiscoverSpaceHeight	30	BatDiscoverSpaceDirection	1
